subject,tapNum,x_pos,y_pos,time_stamp (in ms.)
s04_ak_0,1,0.7958333333333333,0.6916666666666667,1649582974222.6738
s04_ak_0,1,0.7958333333333333,0.6916666666666667,1649582974235.3035
s04_ak_0,1,0.7958333333333333,0.6916666666666667,1649582974247.7654
s04_ak_0,1,0.7958333333333333,0.6916666666666667,1649582974260.219
s04_ak_0,1,0.7958333333333333,0.6916666666666667,1649582974272.1892
s04_ak_0,1,0.7958333333333333,0.6916666666666667,1649582974284.1685
s04_ak_0,1,0.7932291666666667,0.6870370370370371,1649582974296.1086
s04_ak_0,1,0.7932291666666667,0.6870370370370371,1649582974308.0195
s04_ak_0,1,0.7890625,0.6842592592592592,1649582974320.408
s04_ak_0,1,0.784375,0.6833333333333333,1649582974332.425
s04_ak_0,1,0.7807291666666667,0.6833333333333333,1649582974344.7834
s04_ak_0,1,0.775,0.6833333333333333,1649582974356.555
s04_ak_0,1,0.7708333333333334,0.6833333333333333,1649582974368.0076
s04_ak_0,1,0.7661458333333333,0.6842592592592592,1649582974380.481
s04_ak_0,1,0.7578125,0.6842592592592592,1649582974392.9048
s04_ak_0,1,0.7515625,0.6842592592592592,1649582974405.2227
s04_ak_0,1,0.7411458333333333,0.6842592592592592,1649582974417.895
s04_ak_0,1,0.7333333333333333,0.6833333333333333,1649582974430.254
s04_ak_0,1,0.7208333333333333,0.6833333333333333,1649582974442.6758
s04_ak_0,1,0.7114583333333333,0.6833333333333333,1649582974454.9812
s04_ak_0,1,0.6958333333333333,0.6842592592592592,1649582974467.9995
s04_ak_0,1,0.6854166666666667,0.6842592592592592,1649582974480.2258
s04_ak_0,1,0.6682291666666667,0.6851851851851851,1649582974492.68
s04_ak_0,1,0.6567708333333333,0.6851851851851851,1649582974505.3875
s04_ak_0,1,0.6385416666666667,0.6842592592592592,1649582974518.3154
s04_ak_0,1,0.6255208333333333,0.6833333333333333,1649582974530.384
s04_ak_0,1,0.6057291666666667,0.6824074074074074,1649582974542.6677
s04_ak_0,1,0.5927083333333333,0.6805555555555556,1649582974554.5195
s04_ak_0,1,0.5729166666666666,0.6787037037037037,1649582974566.8525
s04_ak_0,1,0.5598958333333334,0.6768518518518518,1649582974579.0342
s04_ak_0,1,0.5463541666666667,0.675,1649582974590.9004
s04_ak_0,1,0.5265625,0.6712962962962963,1649582974602.7322
s04_ak_0,1,0.5130208333333334,0.6685185185185185,1649582974614.1763
s04_ak_0,1,0.49895833333333334,0.6666666666666667,1649582974626.5012
s04_ak_0,1,0.478125,0.662962962962963,1649582974638.4197
s04_ak_0,1,0.46458333333333335,0.6611111111111111,1649582974651.1245
s04_ak_0,1,0.44427083333333334,0.6574074074074074,1649582974663.6206
s04_ak_0,1,0.43072916666666666,0.6546296296296297,1649582974676.4246
s04_ak_0,1,0.41041666666666665,0.6509259259259259,1649582974688.5422
s04_ak_0,1,0.39739583333333334,0.6472222222222221,1649582974701.128
s04_ak_0,1,0.3770833333333333,0.6407407407407407,1649582974713.637
s04_ak_0,1,0.36302083333333335,0.6342592592592593,1649582974726.2969
s04_ak_0,1,0.3421875,0.625925925925926,1649582974738.736
s04_ak_0,1,0.328125,0.6203703703703703,1649582974751.202
s04_ak_0,1,0.30833333333333335,0.6111111111111112,1649582974763.6033
s04_ak_0,1,0.29583333333333334,0.6055555555555556,1649582974776.3567
s04_ak_0,1,0.278125,0.5935185185185186,1649582974788.7307
s04_ak_0,1,0.26666666666666666,0.5851851851851853,1649582974801.1108
s04_ak_0,1,0.25,0.5740740740740741,1649582974813.6135
s04_ak_0,1,0.23958333333333334,0.5657407407407408,1649582974826.3977
s04_ak_0,1,0.22291666666666668,0.55,1649582974838.7864
s04_ak_0,1,0.21145833333333333,0.5398148148148147,1649582974851.1003
s04_ak_0,1,0.19583333333333333,0.525,1649582974863.2576
s04_ak_0,1,0.18645833333333334,0.5148148148148148,1649582974876.3105
s04_ak_0,1,0.17395833333333333,0.4990740740740741,1649582974888.726
s04_ak_0,1,0.1671875,0.4898148148148148,1649582974901.0764
s04_ak_0,1,0.1578125,0.47777777777777775,1649582974913.2622
s04_ak_0,1,0.15208333333333332,0.46944444444444444,1649582974925.2698
s04_ak_0,1,0.14375,0.4546296296296296,1649582974937.258
s04_ak_0,1,0.13802083333333334,0.4444444444444444,1649582974949.1118
s04_ak_0,1,0.13020833333333334,0.4296296296296296,1649582974960.7844
s04_ak_0,1,0.12552083333333333,0.4194444444444444,1649582974972.4841
s04_ak_0,1,0.12083333333333333,0.40740740740740744,1649582974985.562
s04_ak_0,1,0.115625,0.3907407407407407,1649582974997.192
s04_ak_0,1,0.1125,0.38055555555555554,1649582975008.7568
s04_ak_0,1,0.109375,0.3657407407407407,1649582975021.2388
s04_ak_0,1,0.10729166666666666,0.35462962962962963,1649582975033.247
s04_ak_0,1,0.10572916666666667,0.3388888888888889,1649582975045.7266
s04_ak_0,1,0.10416666666666667,0.3296296296296296,1649582975058.0945
s04_ak_0,1,0.103125,0.3194444444444444,1649582975069.916
s04_ak_0,1,0.10208333333333333,0.29814814814814816,1649582975082.253
s04_ak_0,1,0.10208333333333333,0.2925925925925926,1649582975094.2646
s04_ak_0,1,0.10260416666666666,0.2796296296296297,1649582975106.5188
s04_ak_0,1,0.10364583333333334,0.27037037037037037,1649582975118.7297
s04_ak_0,1,0.10572916666666667,0.25648148148148153,1649582975131.1228
s04_ak_0,1,0.1078125,0.24722222222222223,1649582975142.97
s04_ak_0,1,0.1109375,0.23333333333333328,1649582975155.4426
