subject,tapNum,x_pos,y_pos,time_stamp (in ms.)
s_06_gb_0,1,0.5807291666666666,0.28148148148148144,1649589199972.8074
s_06_gb_0,1,0.5807291666666666,0.28148148148148144,1649589199984.842
s_06_gb_0,1,0.5807291666666666,0.28148148148148144,1649589199997.1628
s_06_gb_0,1,0.5807291666666666,0.28148148148148144,1649589200009.504
s_06_gb_0,1,0.5807291666666666,0.28148148148148144,1649589200021.851
s_06_gb_0,1,0.5807291666666666,0.28148148148148144,1649589200034.0571
s_06_gb_0,1,0.5807291666666666,0.28148148148148144,1649589200045.9219
s_06_gb_0,1,0.5807291666666666,0.28148148148148144,1649589200057.7385
s_06_gb_0,1,0.5807291666666666,0.28148148148148144,1649589200069.7307
s_06_gb_0,1,0.5807291666666666,0.28148148148148144,1649589200081.5867
s_06_gb_0,1,0.5807291666666666,0.28148148148148144,1649589200093.598
s_06_gb_0,1,0.5807291666666666,0.28148148148148144,1649589200105.5505
s_06_gb_0,1,0.5807291666666666,0.28148148148148144,1649589200117.6943
s_06_gb_0,1,0.5770833333333333,0.2787037037037037,1649589200129.7178
s_06_gb_0,1,0.5770833333333333,0.2787037037037037,1649589200141.8833
s_06_gb_0,1,0.5770833333333333,0.2787037037037037,1649589200154.6716
s_06_gb_0,1,0.5729166666666666,0.2787037037037037,1649589200166.473
s_06_gb_0,1,0.56875,0.2796296296296297,1649589200178.1355
s_06_gb_0,1,0.56875,0.2796296296296297,1649589200191.3806
s_06_gb_0,1,0.5640625,0.28055555555555556,1649589200203.144
s_06_gb_0,1,0.5619791666666667,0.28148148148148144,1649589200215.3145
s_06_gb_0,1,0.559375,0.28240740740740744,1649589200227.2024
s_06_gb_0,1,0.5572916666666666,0.2833333333333333,1649589200239.4888
s_06_gb_0,1,0.5546875,0.2851851851851852,1649589200251.9087
s_06_gb_0,1,0.553125,0.2861111111111111,1649589200263.939
s_06_gb_0,1,0.5505208333333333,0.2870370370370371,1649589200276.3958
s_06_gb_0,1,0.5489583333333333,0.28888888888888886,1649589200288.4304
s_06_gb_0,1,0.5453125,0.28981481481481486,1649589200300.89
s_06_gb_0,1,0.5432291666666667,0.29074074074074074,1649589200312.714
s_06_gb_0,1,0.5395833333333333,0.2925925925925926,1649589200325.2117
s_06_gb_0,1,0.5375,0.2944444444444444,1649589200337.4358
s_06_gb_0,1,0.5354166666666667,0.2953703703703704,1649589200349.6763
s_06_gb_0,1,0.5328125,0.2962962962962963,1649589200362.1375
s_06_gb_0,1,0.5307291666666667,0.2972222222222223,1649589200374.9995
s_06_gb_0,1,0.5270833333333333,0.29907407407407405,1649589200387.1956
s_06_gb_0,1,0.525,0.30092592592592593,1649589200400.0627
s_06_gb_0,1,0.5213541666666667,0.3037037037037037,1649589200412.439
s_06_gb_0,1,0.5192708333333333,0.30648148148148147,1649589200424.7766
s_06_gb_0,1,0.5151041666666667,0.3111111111111111,1649589200437.028
s_06_gb_0,1,0.5130208333333334,0.312962962962963,1649589200448.9788
s_06_gb_0,1,0.509375,0.31666666666666665,1649589200461.4143
s_06_gb_0,1,0.5072916666666667,0.31851851851851853,1649589200474.0103
s_06_gb_0,1,0.5041666666666667,0.3212962962962963,1649589200486.1982
s_06_gb_0,1,0.5020833333333333,0.32407407407407407,1649589200497.7598
s_06_gb_0,1,0.49947916666666664,0.3277777777777777,1649589200510.241
s_06_gb_0,1,0.4979166666666667,0.3305555555555556,1649589200522.651
s_06_gb_0,1,0.49635416666666665,0.33333333333333337,1649589200534.9192
s_06_gb_0,1,0.49375,0.337037037037037,1649589200547.308
s_06_gb_0,1,0.49270833333333336,0.3398148148148148,1649589200559.6047
s_06_gb_0,1,0.49114583333333334,0.34351851851851856,1649589200572.6626
s_06_gb_0,1,0.4895833333333333,0.3462962962962963,1649589200584.8203
s_06_gb_0,1,0.48854166666666665,0.350925925925926,1649589200597.2844
s_06_gb_0,1,0.4875,0.3555555555555555,1649589200609.3577
s_06_gb_0,1,0.4859375,0.36111111111111116,1649589200621.5427
s_06_gb_0,1,0.48541666666666666,0.3648148148148148,1649589200633.2832
s_06_gb_0,1,0.48385416666666664,0.37129629629629635,1649589200646.0898
s_06_gb_0,1,0.48333333333333334,0.3759259259259259,1649589200659.3335
s_06_gb_0,1,0.4822916666666667,0.38148148148148153,1649589200671.6885
s_06_gb_0,1,0.48125,0.3851851851851852,1649589200684.192
s_06_gb_0,1,0.48020833333333335,0.3907407407407407,1649589200696.5496
s_06_gb_0,1,0.4796875,0.3935185185185185,1649589200708.2214
s_06_gb_0,1,0.4791666666666667,0.39814814814814814,1649589200719.9573
s_06_gb_0,1,0.4786458333333333,0.4009259259259259,1649589200731.9788
s_06_gb_0,1,0.4786458333333333,0.4046296296296297,1649589200743.9377
s_06_gb_0,1,0.4786458333333333,0.4101851851851852,1649589200755.7336
s_06_gb_0,1,0.4786458333333333,0.412962962962963,1649589200767.4546
s_06_gb_0,1,0.4786458333333333,0.41666666666666663,1649589200780.1858
s_06_gb_0,1,0.4786458333333333,0.4212962962962963,1649589200791.7341
s_06_gb_0,1,0.4791666666666667,0.42592592592592593,1649589200803.3792
s_06_gb_0,1,0.4791666666666667,0.43148148148148147,1649589200814.9795
s_06_gb_0,1,0.4796875,0.43425925925925923,1649589200826.6619
s_06_gb_0,1,0.48020833333333335,0.437962962962963,1649589200839.3772
s_06_gb_0,1,0.48072916666666665,0.44259259259259254,1649589200851.8943
s_06_gb_0,1,0.48125,0.4462962962962963,1649589200865.0737
s_06_gb_0,1,0.4822916666666667,0.4527777777777777,1649589200876.818
