subject,tapNum,x_pos,y_pos,time_stamp (in ms.)
s_06_gb_0,1,0.3848958333333333,0.47777777777777775,1649589325595.618
s_06_gb_0,1,0.3848958333333333,0.47777777777777775,1649589325607.6213
s_06_gb_0,1,0.3848958333333333,0.47777777777777775,1649589325619.386
s_06_gb_0,1,0.3848958333333333,0.47777777777777775,1649589325631.0928
s_06_gb_0,1,0.3848958333333333,0.47777777777777775,1649589325642.5437
s_06_gb_0,1,0.384375,0.4712962962962963,1649589325655.0906
s_06_gb_0,1,0.384375,0.4712962962962963,1649589325666.7688
s_06_gb_0,1,0.38385416666666666,0.4657407407407408,1649589325678.862
s_06_gb_0,1,0.38333333333333336,0.46111111111111114,1649589325690.6167
s_06_gb_0,1,0.3828125,0.45092592592592595,1649589325703.1677
s_06_gb_0,1,0.3828125,0.4462962962962963,1649589325715.618
s_06_gb_0,1,0.3828125,0.44166666666666665,1649589325728.4607
s_06_gb_0,1,0.3828125,0.43425925925925923,1649589325740.6904
s_06_gb_0,1,0.38333333333333336,0.42592592592592593,1649589325753.1587
s_06_gb_0,1,0.38385416666666666,0.4212962962962963,1649589325765.6128
s_06_gb_0,1,0.384375,0.4175925925925926,1649589325778.4363
s_06_gb_0,1,0.3848958333333333,0.4111111111111111,1649589325790.7358
s_06_gb_0,1,0.3859375,0.40648148148148144,1649589325803.1814
s_06_gb_0,1,0.38645833333333335,0.4027777777777778,1649589325815.5461
s_06_gb_0,1,0.38697916666666665,0.4,1649589325828.4429
s_06_gb_0,1,0.3880208333333333,0.3944444444444445,1649589325840.6365
s_06_gb_0,1,0.3890625,0.38981481481481484,1649589325853.1753
s_06_gb_0,1,0.39010416666666664,0.38703703703703707,1649589325865.6147
s_06_gb_0,1,0.39166666666666666,0.3851851851851852,1649589325878.4001
s_06_gb_0,1,0.39479166666666665,0.38055555555555554,1649589325890.6875
s_06_gb_0,1,0.3984375,0.3768518518518519,1649589325903.1638
s_06_gb_0,1,0.4005208333333333,0.3740740740740741,1649589325915.6047
s_06_gb_0,1,0.4036458333333333,0.37129629629629635,1649589325928.378
s_06_gb_0,1,0.40729166666666666,0.3675925925925926,1649589325940.6833
s_06_gb_0,1,0.41041666666666665,0.36388888888888893,1649589325952.825
s_06_gb_0,1,0.4125,0.36203703703703705,1649589325965.3801
s_06_gb_0,1,0.41458333333333336,0.36018518518518516,1649589325978.3547
s_06_gb_0,1,0.4171875,0.3583333333333333,1649589325991.593
s_06_gb_0,1,0.4197916666666667,0.3574074074074074,1649589326003.9026
s_06_gb_0,1,0.421875,0.3564814814814815,1649589326015.6548
s_06_gb_0,1,0.425,0.3555555555555555,1649589326028.6929
s_06_gb_0,1,0.4276041666666667,0.35462962962962963,1649589326040.4624
s_06_gb_0,1,0.4317708333333333,0.35462962962962963,1649589326052.9575
s_06_gb_0,1,0.434375,0.35462962962962963,1649589326065.4536
s_06_gb_0,1,0.4375,0.35462962962962963,1649589326078.3005
s_06_gb_0,1,0.4421875,0.35462962962962963,1649589326090.5234
s_06_gb_0,1,0.4453125,0.35462962962962963,1649589326102.7542
s_06_gb_0,1,0.4505208333333333,0.3555555555555555,1649589326115.1687
s_06_gb_0,1,0.4546875,0.3564814814814815,1649589326128.2734
s_06_gb_0,1,0.4609375,0.3583333333333333,1649589326140.2886
s_06_gb_0,1,0.46510416666666665,0.36018518518518516,1649589326152.5828
s_06_gb_0,1,0.4703125,0.36296296296296293,1649589326164.739
s_06_gb_0,1,0.4739583333333333,0.3657407407407407,1649589326177.2278
s_06_gb_0,1,0.4791666666666667,0.36851851851851847,1649589326189.5562
s_06_gb_0,1,0.4828125,0.37129629629629635,1649589326201.9492
s_06_gb_0,1,0.48854166666666665,0.3740740740740741,1649589326213.6938
s_06_gb_0,1,0.4921875,0.37777777777777777,1649589326225.3843
s_06_gb_0,1,0.4953125,0.38148148148148153,1649589326237.7402
s_06_gb_0,1,0.5005208333333333,0.38611111111111107,1649589326249.376
s_06_gb_0,1,0.503125,0.38888888888888884,1649589326261.7148
s_06_gb_0,1,0.50625,0.3925925925925926,1649589326273.6956
s_06_gb_0,1,0.5104166666666666,0.39722222222222225,1649589326285.405
s_06_gb_0,1,0.5130208333333334,0.4,1649589326297.494
s_06_gb_0,1,0.5171875,0.40555555555555556,1649589326309.3003
s_06_gb_0,1,0.5203125,0.4083333333333333,1649589326321.739
s_06_gb_0,1,0.5229166666666667,0.4111111111111111,1649589326333.7466
s_06_gb_0,1,0.5276041666666667,0.41481481481481486,1649589326345.633
s_06_gb_0,1,0.5307291666666667,0.4175925925925926,1649589326357.5269
s_06_gb_0,1,0.5348958333333333,0.4203703703703704,1649589326369.2253
s_06_gb_0,1,0.5375,0.4222222222222223,1649589326380.621
s_06_gb_0,1,0.5401041666666667,0.42407407407407405,1649589326393.3574
s_06_gb_0,1,0.5453125,0.4268518518518518,1649589326404.9993
s_06_gb_0,1,0.5494791666666666,0.4287037037037037,1649589326417.9536
s_06_gb_0,1,0.5557291666666667,0.4296296296296296,1649589326430.3555
s_06_gb_0,1,0.5598958333333334,0.4305555555555556,1649589326442.7136
s_06_gb_0,1,0.5661458333333333,0.43148148148148147,1649589326455.2
s_06_gb_0,1,0.5703125,0.43148148148148147,1649589326467.456
s_06_gb_0,1,0.5776041666666667,0.4305555555555556,1649589326479.9548
s_06_gb_0,1,0.5828125,0.4296296296296296,1649589326491.35
s_06_gb_0,1,0.5895833333333333,0.4268518518518518,1649589326503.525
s_06_gb_0,1,0.5942708333333333,0.42407407407407405,1649589326515.0078
