subject,tapNum,x_pos,y_pos,time_stamp (in ms.)
s_hg_0,-1,-1,-1,1649579999731.5083
s_hg_0,1,0.6546875,0.8009259259259259,1649579999743.8118
s_hg_0,1,0.6546875,0.8009259259259259,1649579999755.885
s_hg_0,1,0.6515625,0.8064814814814815,1649579999767.8145
s_hg_0,1,0.6489583333333333,0.812037037037037,1649579999779.4438
s_hg_0,1,0.6411458333333333,0.825,1649579999790.7175
s_hg_0,1,0.6369791666666667,0.8324074074074074,1649579999802.926
s_hg_0,1,0.6333333333333333,0.837962962962963,1649579999814.4578
s_hg_0,1,0.6286458333333333,0.8435185185185186,1649579999826.8687
s_hg_0,1,0.6239583333333333,0.8490740740740741,1649579999839.3438
s_hg_0,1,0.6145833333333334,0.8601851851851852,1649579999851.0906
s_hg_0,1,0.609375,0.8666666666666667,1649579999862.771
s_hg_0,1,0.6041666666666666,0.8722222222222222,1649579999874.2153
s_hg_0,1,0.5989583333333334,0.8768518518518519,1649579999886.2034
s_hg_0,1,0.5869791666666667,0.8870370370370371,1649579999897.972
s_hg_0,1,0.58125,0.8916666666666666,1649579999910.2527
s_hg_0,1,0.5744791666666667,0.8981481481481481,1649579999923.599
s_hg_0,1,0.5682291666666667,0.9027777777777778,1649579999935.659
s_hg_0,1,0.5541666666666667,0.9111111111111111,1649579999947.3372
s_hg_0,1,0.546875,0.9148148148148149,1649579999959.0325
s_hg_0,1,0.5395833333333333,0.9175925925925926,1649579999970.8132
s_hg_0,1,0.5317708333333333,0.9194444444444444,1649579999982.6262
s_hg_0,1,0.5239583333333333,0.9222222222222223,1649579999994.7058
s_hg_0,1,0.5078125,0.9259259259259259,1649580000007.4346
s_hg_0,1,0.5005208333333333,0.9268518518518518,1649580000019.178
s_hg_0,1,0.4921875,0.9277777777777778,1649580000031.2773
s_hg_0,1,0.484375,0.9268518518518518,1649580000042.6934
s_hg_0,1,0.4765625,0.925,1649580000054.7595
s_hg_0,1,0.45989583333333334,0.9203703703703704,1649580000066.7278
s_hg_0,1,0.4510416666666667,0.9175925925925926,1649580000078.6787
s_hg_0,1,0.4432291666666667,0.9148148148148149,1649580000090.2615
s_hg_0,1,0.4348958333333333,0.9101851851851852,1649580000101.725
s_hg_0,1,0.4270833333333333,0.9055555555555556,1649580000114.1526
s_hg_0,1,0.41041666666666665,0.8925925925925926,1649580000126.8516
s_hg_0,1,0.40208333333333335,0.8851851851851852,1649580000139.3733
s_hg_0,1,0.39427083333333335,0.8777777777777778,1649580000151.491
s_hg_0,1,0.37864583333333335,0.8601851851851852,1649580000164.135
s_hg_0,1,0.37083333333333335,0.85,1649580000176.8525
s_hg_0,1,0.36354166666666665,0.8398148148148148,1649580000189.0535
s_hg_0,1,0.3572916666666667,0.8277777777777777,1649580000201.3237
s_hg_0,1,0.34375,0.8037037037037037,1649580000213.5818
s_hg_0,1,0.3385416666666667,0.7907407407407407,1649580000225.64
s_hg_0,1,0.33229166666666665,0.7777777777777778,1649580000237.378
s_hg_0,1,0.3265625,0.7638888888888888,1649580000250.923
s_hg_0,1,0.3177083333333333,0.7333333333333334,1649580000262.6025
s_hg_0,1,0.31354166666666666,0.7175925925925926,1649580000274.467
s_hg_0,1,0.30885416666666665,0.7018518518518518,1649580000286.192
s_hg_0,1,0.3046875,0.6851851851851851,1649580000298.7952
s_hg_0,1,0.3,0.65,1649580000310.8604
s_hg_0,1,0.29791666666666666,0.6314814814814815,1649580000322.9277
s_hg_0,1,0.29635416666666664,0.6129629629629629,1649580000334.8667
s_hg_0,1,0.2942708333333333,0.5953703703703703,1649580000346.7783
s_hg_0,1,0.29270833333333335,0.5601851851851851,1649580000359.064
s_hg_0,1,0.2921875,0.5425925925925925,1649580000371.019
s_hg_0,1,0.29322916666666665,0.525,1649580000383.015
s_hg_0,1,0.2942708333333333,0.5092592592592593,1649580000394.9612
s_hg_0,1,0.296875,0.47685185185185186,1649580000406.7036
s_hg_0,1,0.29791666666666666,0.462037037037037,1649580000420.018
s_hg_0,1,0.3,0.4472222222222222,1649580000431.767
s_hg_0,1,0.303125,0.43148148148148147,1649580000443.4875
s_hg_0,1,0.3109375,0.4018518518518519,1649580000455.758
s_hg_0,1,0.315625,0.38796296296296295,1649580000467.4634
s_hg_0,1,0.32135416666666666,0.3731481481481481,1649580000479.253
s_hg_0,1,0.32708333333333334,0.36018518518518516,1649580000490.7795
s_hg_0,1,0.3328125,0.3462962962962963,1649580000502.483
s_hg_0,1,0.3458333333333333,0.3212962962962963,1649580000514.7737
s_hg_0,1,0.353125,0.31018518518518523,1649580000526.421
s_hg_0,1,0.3614583333333333,0.29907407407407405,1649580000538.4963
s_hg_0,1,0.3703125,0.287962962962963,1649580000550.0981
s_hg_0,1,0.3796875,0.2777777777777778,1649580000562.93
s_hg_0,1,0.39947916666666666,0.2601851851851852,1649580000574.3313
s_hg_0,1,0.40989583333333335,0.2509259259259259,1649580000586.997
s_hg_0,1,0.4203125,0.24259259259259258,1649580000598.7327
s_hg_0,1,0.4317708333333333,0.23333333333333328,1649580000610.5793
s_hg_0,1,0.45364583333333336,0.21851851851851856,1649580000622.375
s_hg_0,1,0.46458333333333335,0.21111111111111114,1649580000634.137
s_hg_0,1,0.47552083333333334,0.2046296296296296,1649580000646.688
s_hg_0,1,0.4859375,0.19999999999999996,1649580000658.7517
s_hg_0,1,0.49583333333333335,0.1962962962962963,1649580000671.34
s_hg_0,1,0.5145833333333333,0.19351851851851853,1649580000683.1477
s_hg_0,1,0.5239583333333333,0.19444444444444442,1649580000694.8555
