subject,tapNum,x_pos,y_pos,time_stamp (in ms.)
s_03_yk_0,1,0.9317708333333333,0.6805555555555556,1649582632032.8767
s_03_yk_0,1,0.9385416666666667,0.7379629629629629,1649582632044.932
s_03_yk_0,1,0.9369791666666667,0.7731481481481481,1649582632056.978
s_03_yk_0,1,0.9338541666666667,0.8092592592592592,1649582632068.892
s_03_yk_0,1,0.9307291666666667,0.8407407407407408,1649582632080.45
s_03_yk_0,1,0.9244791666666666,0.8870370370370371,1649582632092.98
s_03_yk_0,1,0.9208333333333333,0.9055555555555556,1649582632105.292
s_03_yk_0,1,0.9171875,0.9194444444444444,1649582632117.0693
s_03_yk_0,1,0.9145833333333333,0.9314814814814815,1649582632128.682
s_03_yk_0,1,0.9098958333333333,0.9490740740740741,1649582632140.7666
s_03_yk_0,1,0.90625,0.9537037037037037,1649582632152.5613
s_03_yk_0,1,0.903125,0.9574074074074074,1649582632164.1206
s_03_yk_0,1,0.8994791666666667,0.9583333333333334,1649582632175.854
s_03_yk_0,1,0.8973958333333333,0.9583333333333334,1649582632187.6567
s_03_yk_0,1,0.8932291666666666,0.9537037037037037,1649582632199.1997
s_03_yk_0,1,0.890625,0.9481481481481482,1649582632211.0269
s_03_yk_0,1,0.8875,0.9398148148148148,1649582632222.8398
s_03_yk_0,1,0.8854166666666666,0.9296296296296296,1649582632234.592
s_03_yk_0,1,0.8828125,0.9157407407407407,1649582632246.3171
s_03_yk_0,1,0.8802083333333334,0.8805555555555555,1649582632258.8608
s_03_yk_0,1,0.8791666666666667,0.8601851851851852,1649582632270.6074
s_03_yk_0,1,0.8786458333333333,0.837037037037037,1649582632282.6821
s_03_yk_0,1,0.878125,0.812037037037037,1649582632294.4814
s_03_yk_0,1,0.8776041666666666,0.787962962962963,1649582632306.3625
s_03_yk_0,1,0.8765625,0.7361111111111112,1649582632318.7751
s_03_yk_0,1,0.8755208333333333,0.7083333333333333,1649582632330.5532
s_03_yk_0,1,0.875,0.6805555555555556,1649582632342.3376
s_03_yk_0,1,0.8734375,0.6509259259259259,1649582632354.4897
s_03_yk_0,1,0.8666666666666667,0.5935185185185186,1649582632366.6194
s_03_yk_0,1,0.8630208333333333,0.5638888888888889,1649582632379.1143
s_03_yk_0,1,0.859375,0.5351851851851852,1649582632390.8545
s_03_yk_0,1,0.8546875,0.5083333333333333,1649582632402.6362
s_03_yk_0,1,0.84375,0.4564814814814815,1649582632414.2478
s_03_yk_0,1,0.8375,0.43425925925925923,1649582632426.405
s_03_yk_0,1,0.83125,0.412962962962963,1649582632438.1436
s_03_yk_0,1,0.8255208333333334,0.3935185185185185,1649582632450.3948
s_03_yk_0,1,0.8192708333333333,0.3768518518518519,1649582632462.3154
s_03_yk_0,1,0.8098958333333334,0.35370370370370374,1649582632474.667
s_03_yk_0,1,0.8067708333333333,0.3472222222222222,1649582632486.486
s_03_yk_0,1,0.8046875,0.34444444444444444,1649582632498.0574
s_03_yk_0,1,0.8036458333333333,0.34444444444444444,1649582632509.9407
s_03_yk_0,1,0.803125,0.3481481481481481,1649582632522.5366
s_03_yk_0,1,0.8036458333333333,0.3648148148148148,1649582632534.644
s_03_yk_0,1,0.8046875,0.37870370370370365,1649582632546.6707
s_03_yk_0,1,0.80625,0.39537037037037037,1649582632558.9648
s_03_yk_0,1,0.8078125,0.41481481481481486,1649582632571.453
s_03_yk_0,1,0.8135416666666667,0.46111111111111114,1649582632583.6772
s_03_yk_0,1,0.8166666666666667,0.48703703703703705,1649582632595.735
s_03_yk_0,1,0.81875,0.5157407407407407,1649582632607.5964
s_03_yk_0,1,0.8203125,0.5453703703703704,1649582632620.174
s_03_yk_0,1,0.8208333333333333,0.6092592592592593,1649582632632.4675
s_03_yk_0,1,0.8203125,0.6416666666666666,1649582632644.6013
s_03_yk_0,1,0.8177083333333334,0.675,1649582632656.4414
s_03_yk_0,1,0.8140625,0.7083333333333333,1649582632669.0935
s_03_yk_0,1,0.8052083333333333,0.7694444444444444,1649582632681.3274
s_03_yk_0,1,0.8,0.7972222222222223,1649582632694.0132
s_03_yk_0,1,0.7942708333333334,0.8222222222222222,1649582632705.5603
s_03_yk_0,1,0.7890625,0.8425925925925926,1649582632718.0967
s_03_yk_0,1,0.7776041666666667,0.8759259259259259,1649582632729.8357
s_03_yk_0,1,0.7723958333333333,0.8861111111111111,1649582632741.5999
s_03_yk_0,1,0.7666666666666667,0.8944444444444445,1649582632753.4033
s_03_yk_0,1,0.7614583333333333,0.9,1649582632765.763
s_03_yk_0,1,0.753125,0.9,1649582632777.5889
s_03_yk_0,1,0.7484375,0.8962962962962963,1649582632790.7607
s_03_yk_0,1,0.74375,0.8898148148148148,1649582632802.4568
s_03_yk_0,1,0.7401041666666667,0.8805555555555555,1649582632814.202
s_03_yk_0,1,0.7354166666666667,0.8537037037037037,1649582632826.7754
s_03_yk_0,1,0.7333333333333333,0.8351851851851853,1649582632838.6018
s_03_yk_0,1,0.7307291666666667,0.8148148148148149,1649582632850.333
s_03_yk_0,1,0.728125,0.7907407407407407,1649582632862.0596
s_03_yk_0,1,0.725,0.7648148148148148,1649582632874.4517
s_03_yk_0,1,0.7203125,0.7055555555555555,1649582632886.8677
s_03_yk_0,1,0.7177083333333333,0.6731481481481482,1649582632900.249
s_03_yk_0,1,0.7135416666666666,0.6398148148148148,1649582632912.554
s_03_yk_0,1,0.7041666666666667,0.5703703703703704,1649582632924.2292
s_03_yk_0,1,0.6979166666666666,0.5361111111111111,1649582632936.0051
s_03_yk_0,1,0.6911458333333333,0.5027777777777778,1649582632947.463
s_03_yk_0,1,0.6833333333333333,0.4712962962962963,1649582632960.1387
s_03_yk_0,1,0.675,0.44259259259259254,1649582632972.7275
s_03_yk_0,1,0.659375,0.4,1649582632984.4858
s_03_yk_0,1,0.6526041666666667,0.38703703703703707,1649582632996.2952
s_03_yk_0,1,0.646875,0.38055555555555554,1649582633007.9856
s_03_yk_0,1,0.6416666666666667,0.37870370370370365,1649582633019.8542
s_03_yk_0,1,0.6348958333333333,0.3907407407407407,1649582633032.2275
s_03_yk_0,1,0.6333333333333333,0.4037037037037037,1649582633045.1672
s_03_yk_0,1,0.6322916666666667,0.4212962962962963,1649582633057.1702
s_03_yk_0,1,0.63125,0.44351851851851853,1649582633069.3127
s_03_yk_0,1,0.6302083333333334,0.46851851851851856,1649582633081.0479
s_03_yk_0,1,0.6276041666666666,0.5259259259259259,1649582633093.1323
s_03_yk_0,1,0.625,0.5583333333333333,1649582633105.0964
s_03_yk_0,1,0.6213541666666667,0.5907407407407408,1649582633117.014
s_03_yk_0,1,0.6171875,0.624074074074074,1649582633128.545
s_03_yk_0,1,0.60625,0.6907407407407408,1649582633141.093
s_03_yk_0,1,0.6,0.7231481481481481,1649582633154.2942
s_03_yk_0,1,0.5932291666666667,0.7555555555555555,1649582633166.6208
s_03_yk_0,1,0.5770833333333333,0.8157407407407408,1649582633178.0876
s_03_yk_0,1,0.56875,0.8435185185185186,1649582633189.9531
s_03_yk_0,1,0.559375,0.8694444444444445,1649582633202.47
s_03_yk_0,1,0.55,0.8925925925925926,1649582633213.9736
s_03_yk_0,1,0.540625,0.912962962962963,1649582633226.7761
s_03_yk_0,1,0.5223958333333333,0.9435185185185185,1649582633238.5186
s_03_yk_0,1,0.5135416666666667,0.9555555555555556,1649582633250.6304
s_03_yk_0,1,0.5046875,0.9648148148148148,1649582633262.414
s_03_yk_0,1,0.4973958333333333,0.9703703703703703,1649582633274.5781
s_03_yk_0,1,0.4822916666666667,0.9768518518518519,1649582633286.2708
s_03_yk_0,1,0.475,0.9777777777777777,1649582633298.6777
s_03_yk_0,1,0.46770833333333334,0.9777777777777777,1649582633310.2605
s_03_yk_0,1,0.46145833333333336,0.9777777777777777,1649582633322.0544
s_03_yk_0,1,0.4552083333333333,0.975925925925926,1649582633334.619
s_03_yk_0,1,0.4427083333333333,0.9694444444444444,1649582633346.3472
s_03_yk_0,1,0.4359375,0.9638888888888889,1649582633358.0933
s_03_yk_0,1,0.4296875,0.9574074074074074,1649582633369.8445
s_03_yk_0,1,0.4244791666666667,0.9490740740740741,1649582633382.1255
s_03_yk_0,1,0.4125,0.9296296296296296,1649582633393.8047
s_03_yk_0,1,0.4078125,0.9166666666666666,1649582633405.5562
s_03_yk_0,1,0.403125,0.9027777777777778,1649582633417.3408
s_03_yk_0,1,0.39895833333333336,0.887962962962963,1649582633429.207
s_03_yk_0,1,0.39479166666666665,0.8722222222222222,1649582633441.2996
s_03_yk_0,1,0.3885416666666667,0.8333333333333334,1649582633452.9883
s_03_yk_0,1,0.38645833333333335,0.812037037037037,1649582633465.412
s_03_yk_0,1,0.38385416666666666,0.7888888888888889,1649582633477.0642
s_03_yk_0,1,0.38229166666666664,0.7648148148148148,1649582633488.854
s_03_yk_0,1,0.3796875,0.7398148148148148,1649582633501.3464
s_03_yk_0,1,0.3734375,0.6851851851851851,1649582633513.1272
s_03_yk_0,1,0.37083333333333335,0.6574074074074074,1649582633524.8655
s_03_yk_0,1,0.36822916666666666,0.6277777777777778,1649582633536.7021
s_03_yk_0,1,0.365625,0.5972222222222222,1649582633549.964
s_03_yk_0,1,0.3567708333333333,0.537962962962963,1649582633562.5356
